building_id,arm,n_origins,nmae,nrmse,mape
Robin_public_Cami,last_30,28,0.20502645555767696,0.25095858858830705,24.029882446870822
Swan_unknown_Esteban,last_30,28,0.08598683793206863,0.11282138315451888,8.899832322744466
Wolf_education_Roderick,last_30,28,0.45640121066730815,0.6043023259787251,153.86248835019322
Wolf_office_Elisabeth,last_30,28,0.06157496604325399,0.08191729452457794,6.207023929415208
Wolf_office_Nadia,last_30,28,0.20258709815384135,0.2682225133871292,21.412451774805195
Wolf_public_Norma,last_30,28,0.46498313300888805,0.6438211569754269,67.64209609898893
Wolf_retail_Toshia,last_30,28,0.6026057735135674,0.8118628194991566,112.1207169574387
Bear_assembly_Jose,zeroshot,28,0.23255897451538046,0.27820021968498126,27.916815375153725
Bear_education_Maryjane,zeroshot,28,0.14599981633385492,0.17696938082339106,14.228260622262356
Bear_public_Orville,zeroshot,28,0.5661935551060345,0.6265846859425027,76.28796251841428
Bobcat_education_Toni,zeroshot,28,0.2547763360167852,0.31659516414417477,42.43746401880872
Bobcat_education_Whitney,zeroshot,28,0.4526738226672532,0.5190508158681915,79.36799385323523
Bobcat_office_Melody,zeroshot,28,0.1303566916165982,0.1743525973473169,12.309222523828895
Bull_education_Brandi,zeroshot,28,0.3310248434617006,0.4311324157632405,289.73391424846875
Bull_education_Patrina,zeroshot,28,0.3456385439657193,0.42387904158902895,328.3231515353885
Bull_lodging_Carie,zeroshot,28,0.1810116620469238,0.24654441415081732,250.3859500643956
Bull_office_Trevor,zeroshot,28,0.32146463319270646,1.0169956931633242,217.562119042142
Cockatoo_assembly_Fernanda,zeroshot,28,0.24737688688025386,0.2932562353929146,30.810461513698055
Cockatoo_education_Christi,zeroshot,28,1.199258171519069,2.409387275075225,119.92581715190693
Cockatoo_education_Collin,zeroshot,28,0.12376981116146094,0.15047248363439397,12.445170989369462
Cockatoo_office_Paige,zeroshot,28,0.2233494067383756,0.2664749520296872,23.859756395091182
Crow_education_Marlin,zeroshot,28,0.025932190431826322,0.04987937206366994,2.593219043182632
Eagle_education_Shanna,zeroshot,28,0.13933464781807137,0.1790763028779093,14.20837531437007
