building_id,arm,n_origins,nmae,nrmse,mape
Bear_assembly_Angel,full,28,0.16116131005285608,0.209602446847973,17.40812029588846
Bear_assembly_Beatrice,full,28,0.444161311694545,0.5924900658135308,187.66742499794498
Bear_assembly_Danial,full,28,0.07795055421513039,0.10158490629848996,7.883197095990075
Bear_assembly_Genia,full,28,0.19885099908824558,0.2854958748663598,19.681530725854675
Bear_assembly_Harry,full,28,0.24429529700814573,0.3328080131100293,24.84795846263792
Bear_assembly_Jose,full,28,0.07192040224551069,0.09171428926489966,7.32503685569595
Bear_assembly_Roxy,full,28,0.21180006139016883,0.271784689323276,47.87999117279112
Bear_assembly_Ruby,full,28,0.07704820388330631,0.09900630863170277,7.821618492374263
Bear_education_Alvaro,full,28,0.05618551343525091,0.07045040411450253,5.600121576483168
Bear_education_Augusta,full,28,0.18194184418401615,0.32179378596402464,21.297250560480883
Bear_education_Austin,full,28,0.25230968074450755,0.43052309368907016,34.59523265140174
Bear_education_Babara,full,28,0.05594293344216058,0.07012577243868374,5.545303732336036
Bear_education_Benita,full,28,0.023443099564096383,0.03160306529172154,2.393099362500183
Bear_education_Bob,full,28,0.154589010993922,0.22839533179620072,17.417570641648243
Bear_education_Bulah,full,28,0.03893838710798254,0.04970552092815699,3.884630881827491
Bear_education_Carlo,full,28,0.34713027602074786,0.5593560522119436,62.24613865867812
Bear_education_Chad,full,28,0.03181711300814942,0.04194381299953813,3.2200199031178776
Bear_education_Chana,full,28,0.10876838862880779,0.1436384340706445,10.874312824086887
Bear_education_Chun,full,28,0.1775208454311544,0.232886923070569,18.95102736071401
Bear_education_Clint,full,28,0.06982136050325613,0.09515388158633419,6.966989834323576
Bear_education_Curtis,full,28,0.08732996076262498,0.11721837036271995,8.634692877466088
Bear_education_Danna,full,28,0.2930039797824596,0.4117191160034189,42.985527895638285
Bear_education_Darrell,full,28,0.29259599168656986,0.4494005657954981,36.775378848956116
Bear_education_Deena,full,28,0.16489496811732823,0.22237993206392945,17.853924106105623
Bear_education_Derek,full,28,0.13833481050407762,0.2463290488375153,631.4573392887445
Bear_education_Destiny,full,28,0.13857608245990766,0.18903011521760385,14.813830462478828
Bear_education_Elise,full,28,0.22938904107243116,0.29818337047732674,27.13386935377572
Bear_education_Fannie,full,28,0.046422154441503945,0.06052088440414323,4.6232341758788795
Bear_education_Gavin,full,28,0.04473453641169989,0.06311179729701624,4.519492992855537
Bear_education_Herb,full,28,0.16365523245202876,0.23434474589214616,18.430716445740586
Bear_education_Irene,full,28,0.24407215353676273,0.3359551344669821,24.27246730114772
Bear_education_Iris,full,28,0.2097960445716273,0.351376671921708,30.551209798963637
Bear_education_Katy,full,28,0.10702947242589236,0.15063810144040343,10.872364158361394
Bear_education_Lashanda,full,28,0.18819043260836482,0.2522738911758399,23.4642835538123
Bear_education_Laurette,full,28,0.03505196735252714,0.04685747188239228,3.474692778860978
Bear_education_Leonel,full,28,0.16942593041304863,0.2281792406137581,21.082923906639003
Bear_education_Lewis,full,28,0.21163517387234798,0.33392824260237075,26.77631270822139
Bear_education_Lidia,full,28,0.21715617715695265,0.3174941664729605,24.34584921915844
Bear_education_Lila,full,28,0.04052517699356611,0.055854289790820064,4.1447479022215985
Bear_education_Liliana,full,28,0.050959660011102116,0.0696233725392336,5.312090704674502
Bear_education_Lorie,full,28,0.05407420766073931,0.06871092686070528,5.40644263707426
Bear_education_Mara,full,28,0.03174507698057179,0.04497588061037373,3.2385163113470465
Bear_education_Marie,full,28,0.2083462690909345,0.3759361044128124,27.198729563562363
Bear_education_Marsha,full,28,0.08774022414101412,0.16261610767099283,9.356105937191684
Bear_education_Marta,full,28,0.22423627354074518,0.31577079604955893,29.335350817673035
Bear_education_Maryjane,full,28,0.11043180277895268,0.15108281817716507,10.72625490722293
Bear_education_Merrill,full,28,0.13150981244909649,0.16580655840439953,13.458950464964733
Bear_education_Nanette,full,28,0.13788284413264643,0.16903688945045015,14.890805950902111
Bear_education_Oscar,full,28,0.129456848590501,0.18650940964652948,14.266925957041943
Bear_education_Owen,full,28,0.15665640752276158,0.21147831078436316,17.357085228582882
Bear_education_Paola,full,28,0.16487358310098843,0.25975626782740247,16.245992743776135
Bear_education_Patricia,full,28,0.05228333571946855,0.07167923239596444,5.39404219535634
Bear_education_Pattie,full,28,0.03374425381999537,0.04245369697940022,3.3929613785353285
Bear_education_Rebecca,full,28,0.03327400793088099,0.04559685051169555,3.357919404276647
Bear_education_Sandy,full,28,0.1262588485152254,0.16862415357091823,12.11959342789786
Bear_education_Santos,full,28,0.7500088504885004,1.2043411418575425,73.43967702433982
Bear_education_Sharon,full,28,0.04265265458232598,0.06576649892061766,4.350248603383405
Bear_education_Shelley,full,28,0.15021943056672962,0.2673752045424422,19.164180963289688
Bear_education_Tara,full,28,0.21532683513012765,0.27735214526735374,23.481241852734083
Bear_education_Thuy,full,28,0.17034164812488672,0.26444714661077195,20.934583425201424
Bear_education_Val,full,28,0.05512506476020956,0.08249822133942739,5.612651034161472
Bear_education_Wade,full,28,0.147820776344326,0.2331074814705506,15.63429571651524
Bear_education_Wilton,full,28,0.03255455664283086,0.042832475121146664,3.2180866827428662
Bear_education_Wm,full,28,0.1075114209496882,0.16730943310520635,11.543033283482758
Bear_education_Yuri,full,28,0.281987907144037,0.49310574841724164,39.04951974123966
Bear_education_Yvette,full,28,0.24832135942578437,0.40124358880192157,28.886137922066546
Bear_education_Zandra,full,28,0.011305567272873476,0.015280671990093194,1.1221708658983054
Bear_lodging_Dannie,full,28,0.20599692522894208,0.2834872357401871,23.27276071996167
Bear_lodging_Erick,full,28,0.08675062236975208,0.10919801980143787,8.770726410871681
Bear_lodging_Esperanza,full,28,0.14105399404736294,0.19705779223626532,15.377878370349801
Bear_lodging_Evan,full,28,0.11661237734178381,0.169863395436068,12.603547584518122
Bear_parking_Bridget,full,28,0.149090551008017,0.20222876918176802,15.82838396466664
Bear_parking_Bruce,full,28,0.04743160741087962,0.06336218210767781,4.7842594554678906
Bear_public_Arlean,full,28,0.15455706890054202,0.19423932370792052,16.963075175605194
Bear_public_Jocelyn,full,28,0.09101140149467911,0.15599948599090724,9.336584715961385
Bear_public_Lowell,full,28,0.058385529374327144,0.0820949085676002,5.722084027847309
Bear_public_Orville,full,28,0.1997575478033824,0.3275818226422182,24.756356944173515
Bear_public_Rayna,full,28,0.26807191626874494,0.46156595813708046,45.32466108741647
Bear_public_Valorie,full,28,0.24044321642114613,0.30989481121546564,34.66989651456823
Bear_science_Alison,full,28,0.024658281887345763,0.033134731819151005,2.488787020267812
Bear_science_Eleanor,full,28,0.13258964666045703,0.1854303873539951,13.61943674591487
Bear_utility_Sidney,full,28,0.01772948888671387,0.02368620733800758,1.757454945382686
Bobcat_assembly_Adam,full,28,0.1470400499012523,0.21426812904283943,28.057012800817894
Bobcat_assembly_Billy,full,28,0.12588686539876756,0.17929608018249826,26.471184983186536
Bobcat_assembly_Camilla,full,28,0.11688023890725924,0.18416193309061807,38.928108112945786
Bobcat_assembly_Franklin,full,28,0.3998091133057715,0.5568036119289609,322.1200301842408
Bobcat_education_Alissa,full,28,0.16064084377482446,0.2221217351082166,15.741213012968661
Bobcat_education_Angela,full,28,0.10635396411658381,0.15256155133498114,10.299176466390387
Bobcat_education_Coleman,full,28,0.10426369950875346,0.17924174599597567,77.47277852018706
Bobcat_education_Dylan,full,28,0.09714357930999654,0.13157717295586874,9.773275981949132
Bobcat_education_Hollis,full,28,0.1202084134576184,0.17182187673535532,36.66947413740084
